coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
1348969,https://bisque.cyverse.org/image_service/image/00-CwmVHCHWExQHczZvqJDWom/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-CwmVHCHWExQHczZvqJDWom/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-CwmVHCHWExQHczZvqJDWom/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-CwmVHCHWExQHczZvqJDWom/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:af52f5cf-ac6b-4adc-a2f8-8ff6af9706a8,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348969,StillImage,Photograph,en
1348970,https://bisque.cyverse.org/image_service/image/00-ijV45jqxtmTUPuiLtJ8NHC/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-ijV45jqxtmTUPuiLtJ8NHC/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-ijV45jqxtmTUPuiLtJ8NHC/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-ijV45jqxtmTUPuiLtJ8NHC/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3b0b44ca-9cab-40b5-a84c-1fa3d12f3f81,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348970,StillImage,Photograph,en
1348971,https://bisque.cyverse.org/image_service/image/00-rRniCsS55dZv8JC7fhTb2Q/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-rRniCsS55dZv8JC7fhTb2Q/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-rRniCsS55dZv8JC7fhTb2Q/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-rRniCsS55dZv8JC7fhTb2Q/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:694af262-ad98-468a-a34f-78a697db747a,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348971,StillImage,Photograph,en
1348974,https://bisque.cyverse.org/image_service/image/00-ZeRbKHnfLBg4sYv2ueWFbK/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-ZeRbKHnfLBg4sYv2ueWFbK/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-ZeRbKHnfLBg4sYv2ueWFbK/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-ZeRbKHnfLBg4sYv2ueWFbK/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3ef2136d-a0e9-454b-aa68-c3311649f57e,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348974,StillImage,Photograph,en
1348975,https://bisque.cyverse.org/image_service/image/00-vSAfE54R4W4cGqw4jxKtvV/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-vSAfE54R4W4cGqw4jxKtvV/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-vSAfE54R4W4cGqw4jxKtvV/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-vSAfE54R4W4cGqw4jxKtvV/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:21519e97-906b-4fc2-a963-a5d88ba8834b,"2019-12-09 15:03:24",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348975,StillImage,Photograph,en
1348976,https://bisque.cyverse.org/image_service/image/00-4ivqP5xxCPsSpTwXEE4LK9/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-4ivqP5xxCPsSpTwXEE4LK9/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-4ivqP5xxCPsSpTwXEE4LK9/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-4ivqP5xxCPsSpTwXEE4LK9/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:77dade29-45d6-427d-b0c5-0669354e062e,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348976,StillImage,Photograph,en
1348977,https://bisque.cyverse.org/image_service/image/00-u4azzRk297R5EwW99My5NB/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-u4azzRk297R5EwW99My5NB/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-u4azzRk297R5EwW99My5NB/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-u4azzRk297R5EwW99My5NB/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9da0c1e9-3589-4c43-bb10-ffe2cc525d34,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348977,StillImage,Photograph,en
1348979,https://bisque.cyverse.org/image_service/image/00-3ACPKKPHLfjgqMZ9PdNMSf/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-3ACPKKPHLfjgqMZ9PdNMSf/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-3ACPKKPHLfjgqMZ9PdNMSf/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-3ACPKKPHLfjgqMZ9PdNMSf/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:13b6a7a3-cb30-48d2-93fc-ceda62ff0110,"2019-12-09 15:03:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348979,StillImage,Photograph,en
1348981,https://bisque.cyverse.org/image_service/image/00-72kyjUtrwh8o4ShsTtrCjT/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-72kyjUtrwh8o4ShsTtrCjT/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-72kyjUtrwh8o4ShsTtrCjT/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-72kyjUtrwh8o4ShsTtrCjT/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7b39d883-c40b-44ec-b8af-993fe7291330,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348981,StillImage,Photograph,en
1348982,https://bisque.cyverse.org/image_service/image/00-KgkzSPcxFCmZGPzWDxa4T5/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-KgkzSPcxFCmZGPzWDxa4T5/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-KgkzSPcxFCmZGPzWDxa4T5/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-KgkzSPcxFCmZGPzWDxa4T5/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0283880f-1dc3-4acd-88c0-4dc57b950642,"2019-12-09 15:03:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348982,StillImage,Photograph,en
1348983,https://bisque.cyverse.org/image_service/image/00-wTh5TbjDGqqGBQykNsj5iN/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-wTh5TbjDGqqGBQykNsj5iN/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-wTh5TbjDGqqGBQykNsj5iN/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-wTh5TbjDGqqGBQykNsj5iN/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d06b174e-6fa4-40ea-b91b-ab61a74fe321,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348983,StillImage,Photograph,en
1348984,https://bisque.cyverse.org/image_service/image/00-VUnTM5qUABbbsyVcz6n5qc/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-VUnTM5qUABbbsyVcz6n5qc/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-VUnTM5qUABbbsyVcz6n5qc/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-VUnTM5qUABbbsyVcz6n5qc/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f2ae5505-1170-42db-86cc-59058e6828f9,"2019-12-09 15:03:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348984,StillImage,Photograph,en
1348986,https://bisque.cyverse.org/image_service/image/00-LPWZRLgrqeTcFFzVmsYy2H/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-LPWZRLgrqeTcFFzVmsYy2H/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-LPWZRLgrqeTcFFzVmsYy2H/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-LPWZRLgrqeTcFFzVmsYy2H/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ad098648-9e7b-46ff-acf2-01b480efb3e5,"2019-12-09 15:03:25",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348986,StillImage,Photograph,en
1348987,https://bisque.cyverse.org/image_service/image/00-SkiYDmM9Wp7reQtKTpEPPQ/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-SkiYDmM9Wp7reQtKTpEPPQ/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-SkiYDmM9Wp7reQtKTpEPPQ/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-SkiYDmM9Wp7reQtKTpEPPQ/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:df06f95a-1918-4669-b0ac-6fef88aef7d3,"2019-12-11 16:43:56",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348987,StillImage,Photograph,en
1348988,https://bisque.cyverse.org/image_service/image/00-psxzDKE56h6EXA2cZoCajZ/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-psxzDKE56h6EXA2cZoCajZ/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-psxzDKE56h6EXA2cZoCajZ/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-psxzDKE56h6EXA2cZoCajZ/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:36ea426c-81da-450d-aa59-815ef43d51e0,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348988,StillImage,Photograph,en
1348989,https://bisque.cyverse.org/image_service/image/00-Fu8ReGb6grhq9SyPdDfQ73/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-Fu8ReGb6grhq9SyPdDfQ73/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-Fu8ReGb6grhq9SyPdDfQ73/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-Fu8ReGb6grhq9SyPdDfQ73/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ed444d78-03bb-47f9-b886-9302a351a7c5,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348989,StillImage,Photograph,en
1348991,https://bisque.cyverse.org/image_service/image/00-HX6q2jeMd7sTVQL8dFZf7V/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-HX6q2jeMd7sTVQL8dFZf7V/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-HX6q2jeMd7sTVQL8dFZf7V/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-HX6q2jeMd7sTVQL8dFZf7V/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:728a22b2-bf15-4d4d-8094-df2d293f7be7,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348991,StillImage,Photograph,en
1348992,https://bisque.cyverse.org/image_service/image/00-3BKa6ZpWyp2Lu8fVpMY2YU/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-3BKa6ZpWyp2Lu8fVpMY2YU/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-3BKa6ZpWyp2Lu8fVpMY2YU/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-3BKa6ZpWyp2Lu8fVpMY2YU/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:256615a2-bfb5-4e46-9ce7-5d52c52b11c9,"2019-12-09 15:03:21",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348992,StillImage,Photograph,en
1348993,https://bisque.cyverse.org/image_service/image/00-uBhYbXFiKRaAJZPhzwevyL/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-uBhYbXFiKRaAJZPhzwevyL/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-uBhYbXFiKRaAJZPhzwevyL/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-uBhYbXFiKRaAJZPhzwevyL/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d9ab5c46-6108-48be-bb34-e88b3cae8aa8,"2019-12-11 16:43:56",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348993,StillImage,Photograph,en
1348994,https://bisque.cyverse.org/image_service/image/00-rEJ2YKrCRpopgSRccqps2H/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-rEJ2YKrCRpopgSRccqps2H/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-rEJ2YKrCRpopgSRccqps2H/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-rEJ2YKrCRpopgSRccqps2H/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:5182575c-9b35-4477-9af0-04463cc18d13,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348994,StillImage,Photograph,en
1348995,https://bisque.cyverse.org/image_service/image/00-8N6ffEcgY5iKBmmWu3M4zX/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-8N6ffEcgY5iKBmmWu3M4zX/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-8N6ffEcgY5iKBmmWu3M4zX/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-8N6ffEcgY5iKBmmWu3M4zX/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3314c613-2a54-4c71-9003-95823c9037d9,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348995,StillImage,Photograph,en
1348996,https://bisque.cyverse.org/image_service/image/00-BdvpsmkM76K6agAeEnGY88/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-BdvpsmkM76K6agAeEnGY88/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-BdvpsmkM76K6agAeEnGY88/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-BdvpsmkM76K6agAeEnGY88/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:d6827449-c89e-441f-952e-b5a51d219829,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348996,StillImage,Photograph,en
1348997,https://bisque.cyverse.org/image_service/image/00-v7zNf2Vw2do3N26x5Sd5r8/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-v7zNf2Vw2do3N26x5Sd5r8/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-v7zNf2Vw2do3N26x5Sd5r8/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-v7zNf2Vw2do3N26x5Sd5r8/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:64c99fe0-4e46-43b4-b509-103cc3c1e321,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348997,StillImage,Photograph,en
1348999,https://bisque.cyverse.org/image_service/image/00-QeE75N78KZcF2gH6ZL584h/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-QeE75N78KZcF2gH6ZL584h/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-QeE75N78KZcF2gH6ZL584h/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-QeE75N78KZcF2gH6ZL584h/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:3836e667-8fa7-45bc-80cf-03652dd14c60,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1348999,StillImage,Photograph,en
1349000,https://bisque.cyverse.org/image_service/image/00-eek7RPaE76bk9rG7vnEgfA/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-eek7RPaE76bk9rG7vnEgfA/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-eek7RPaE76bk9rG7vnEgfA/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-eek7RPaE76bk9rG7vnEgfA/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f68c6e72-ac15-4872-ae5a-486c7d1b4feb,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349000,StillImage,Photograph,en
1349001,https://bisque.cyverse.org/image_service/image/00-tieenZLzjxWpQEEWdYeFGE/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-tieenZLzjxWpQEEWdYeFGE/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-tieenZLzjxWpQEEWdYeFGE/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-tieenZLzjxWpQEEWdYeFGE/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c4c808f6-970d-4882-8a3a-42d04fcd50a1,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349001,StillImage,Photograph,en
1349002,https://bisque.cyverse.org/image_service/image/00-Rz3kM5TyAyeBLau3Cepake/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-Rz3kM5TyAyeBLau3Cepake/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-Rz3kM5TyAyeBLau3Cepake/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-Rz3kM5TyAyeBLau3Cepake/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:be608c33-fccd-453e-93fc-21ca8bc966b0,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349002,StillImage,Photograph,en
1349003,https://bisque.cyverse.org/image_service/image/00-VDUF9SS2Li8kjsCYNfEqfZ/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-VDUF9SS2Li8kjsCYNfEqfZ/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-VDUF9SS2Li8kjsCYNfEqfZ/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-VDUF9SS2Li8kjsCYNfEqfZ/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:72c606d6-e0a2-4e58-9835-0899ba8ff16f,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349003,StillImage,Photograph,en
1349004,https://bisque.cyverse.org/image_service/image/00-brS4ZWUTrDCXW2U8H5xgmf/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-brS4ZWUTrDCXW2U8H5xgmf/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-brS4ZWUTrDCXW2U8H5xgmf/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-brS4ZWUTrDCXW2U8H5xgmf/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0a08445d-8596-4313-aed1-5e2924a1aec4,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349004,StillImage,Photograph,en
1349005,https://bisque.cyverse.org/image_service/image/00-SUHgHRuuPQAPLzwUPnJbB/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-SUHgHRuuPQAPLzwUPnJbB/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-SUHgHRuuPQAPLzwUPnJbB/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-SUHgHRuuPQAPLzwUPnJbB/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c06b3ed9-5e40-4a5f-ba91-2163c1d37d21,"2019-12-09 15:03:21",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349005,StillImage,Photograph,en
1349006,https://bisque.cyverse.org/image_service/image/00-ccXEn6uq8yb6zhKbq6z8MU/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-ccXEn6uq8yb6zhKbq6z8MU/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-ccXEn6uq8yb6zhKbq6z8MU/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-ccXEn6uq8yb6zhKbq6z8MU/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:041faa3e-d646-4da0-a549-d6a8de9b484c,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349006,StillImage,Photograph,en
1349007,https://bisque.cyverse.org/image_service/image/00-nKRiCJtUJJiBUj6522fYEA/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-nKRiCJtUJJiBUj6522fYEA/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-nKRiCJtUJJiBUj6522fYEA/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-nKRiCJtUJJiBUj6522fYEA/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ddd550af-d392-4937-84de-8512814b3d5d,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349007,StillImage,Photograph,en
1349008,https://bisque.cyverse.org/image_service/image/00-kkLXbjvcbogNjTzHysnPR4/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-kkLXbjvcbogNjTzHysnPR4/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-kkLXbjvcbogNjTzHysnPR4/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-kkLXbjvcbogNjTzHysnPR4/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:cc37ffee-6293-4c3d-aa71-6a2a26c7c485,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349008,StillImage,Photograph,en
1349010,https://bisque.cyverse.org/image_service/image/00-QqReVx4jGLTF7KwXLHhdVM/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-QqReVx4jGLTF7KwXLHhdVM/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-QqReVx4jGLTF7KwXLHhdVM/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-QqReVx4jGLTF7KwXLHhdVM/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4c113a78-88ac-4111-9966-78c046d96f1e,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349010,StillImage,Photograph,en
1349012,https://bisque.cyverse.org/image_service/image/00-yitZvYNnjkxbnw3Z279bd9/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-yitZvYNnjkxbnw3Z279bd9/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-yitZvYNnjkxbnw3Z279bd9/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-yitZvYNnjkxbnw3Z279bd9/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0f047bb4-023b-43c8-8f06-62c28474cfa3,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349012,StillImage,Photograph,en
1349013,https://bisque.cyverse.org/image_service/image/00-HWCLTHZKigZnv6ygfPUtKT/resize:4000/format:jpeg,https://bisque.cyverse.org/image_service/image/00-HWCLTHZKigZnv6ygfPUtKT/resize:4000/format:jpeg,"https://bisque.cyverse.org/image_service/image/00-HWCLTHZKigZnv6ygfPUtKT/thumbnail:200,200",https://bisque.cyverse.org/image_service/image/00-HWCLTHZKigZnv6ygfPUtKT/resize:1250/format:jpeg,,"DAV - UC Davis Herbarium (DAV)","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0031ab12-3e9d-405b-9406-509fba81c816,"2019-12-03 16:43:41",image/jpeg,http://cch2.org/portal/collections/individual/index.php?occid=1349013,StillImage,Photograph,en
