id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,recordedBy,associatedCollectors,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey_dbpk,collId,recordId,references
159149,SBBG,NA,NA,PreservedSpecimen,fed767ff-91a8-461f-90af-7e9ad028b71f,SBBG170474,41179,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,J. P. Broughton,NA,6/24/70,1970,6,24,175,NA,6/24/70,infrequent,exposed slope; rocky area,NA,NA,NA,NA,NA,NA,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,"near pines, Reyes Pk",NA,0,NA,34.6309,-119.2814,NAD83,750,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:b341a954-013c-4738-9586-d9ac4d313338,http://cch2.org/portal/collections/individual/index.php?occid=159149
519085,SD,NA,NA,PreservedSpecimen,{4A52141B-3DED-4462-9F01-5F52C1147A89},SD00032089,SD91015,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Jack Reveal,NA,6/24/67,1967,6,24,175,NA,24-Jun-67,NA,NA,NA,A diminutive form with petals ca. 13mm in length.,NA,NA,NA,NA,Artemisia tridentata,FFL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,"on flat above Pine Creek, Pine Valley.",NA,0,NA,32.84327,-116.52013,WGS84,402,NA,mak,NA,TOPO! v3.4.2,NA,NA,1100,NA,NA,NA,NA,NA,NA,NA,NA,1/15/20 10:58,SD91015,43,urn:uuid:798f27e0-9e1e-49c3-8873-21103073920d,http://cch2.org/portal/collections/individual/index.php?occid=519085
3382251,UCJEPS,NA,NA,PreservedSpecimen,7811c544-6a7d-4945-bc16-23c17af6db03,UC455321,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,I. J. Condit,NA,6/24/10,1910,6,24,175,NA,Jun 24 1910,county supplied by Wetherwax,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Riverside,NA,road to Strawberry Valley San Jacinto Mts.,NA,0,NA,33.7293,-116.7945,WGS84,500,NA,NA,NA,GoogleMaps via BerkeleyMapper,NA,NA,914,NA,NA,NA,NA,3000 ft,NA,NA,NA,5/31/12 18:18,7811c544-6a7d-4945-bc16-23c17af6db03,46,urn:uuid:632a41d2-16fe-45f0-84ac-108649440c8f,http://cch2.org/portal/collections/individual/index.php?occid=3382251
3417962,UCJEPS,NA,NA,PreservedSpecimen,7ba53369-1488-47df-8dbe-36378714d971,UC184940,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Joseph P. Tracy,NA,6/24/13,1913,6,24,175,NA,Jun 24 1913,NA,hillslopes,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Trinity,NA,"6 mi above Ruth; Northern Coast Ranges, Mad River Valley",NA,0,NA,40.32767,-123.38929,NAD27,2501,NA,NA,NA,Terrain Navigator,NA,NA,914,NA,NA,NA,NA,3000 ft,NA,NA,NA,5/31/12 16:25,7ba53369-1488-47df-8dbe-36378714d971,46,urn:uuid:262ce181-1d94-46b5-b530-15c283b9b360,http://cch2.org/portal/collections/individual/index.php?occid=3417962
139423,SBBG,NA,NA,PreservedSpecimen,d737ced5-f5af-4b73-993c-f1f97f521983,SBBG167379,22183,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. N. Philbrick,NA,6/24/64,1964,6,24,176,NA,6/24/64,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,San Miguel Island: ca. 0.1 mi N of ranch house,NA,0,NA,34.0405,-120.3508,NAD83,500,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,500 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:55a11921-1b47-4580-bdc3-27096a5e9857,http://cch2.org/portal/collections/individual/index.php?occid=139423
3345817,UCJEPS,NA,NA,PreservedSpecimen,ae71ea70-6f90-4536-a97d-036bf6f82dae,UC463402,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"W. R. Dudley, F. H. Lamb",NA,1896-06-24,1896,6,24,176,NA,Jun 24 1896,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,Lockwood Creek Canyon Mt. Pinos region,NA,0,NA,34.7163,-119.0166,NAD83,2500,NA,UCSanta Barbara A,NA,Terrain Nav. USGS 1:24000,NA,georef from old CCH cumulative file; (copied from POM2093),NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 18:18,ae71ea70-6f90-4536-a97d-036bf6f82dae,46,urn:uuid:9d4e6d39-d41a-4f33-b030-a82ed588df09,http://cch2.org/portal/collections/individual/index.php?occid=3345817
3298528,UCJEPS,NA,NA,PreservedSpecimen,c4f40b05-84d8-472f-85d5-f8c16061703c,UC725540,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,A. A. Heller,NA,6/26/41,1941,6,26,177,NA,Jun 26 1941,NA,"in grassy places along hwy, open sagebrush plain",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Lassen,NA,a short distance w county line near Adin (Modoc County) (along U.S. Hwy 299),NA,0,NA,41.18413,-120.95009,NAD27,1220,NA,NA,NA,"Terrain Navigator Pro 1:24,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 21:52,c4f40b05-84d8-472f-85d5-f8c16061703c,46,urn:uuid:232b4a65-474d-43a6-ac09-97e02e57bcbf,http://cch2.org/portal/collections/individual/index.php?occid=3298528
3505320,UCJEPS,NA,NA,PreservedSpecimen,e6b4f4cb-34df-4801-aec0-d40f36817983,UC597613,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,F. Youngberg,NA,6/26/37,1937,6,26,177,NA,Jun 26 1937,NA,sand dunes,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Monterey,NA,Asilomar; sand dunes,NA,0,NA,36.62228,-121.9355,WGS84,675,NA,UCSanta Cruz C,NA,GoogleMaps via BerkeleyMapper,NA,georef from old CCH cumulative file; (copied from SJSU577),NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 19:43,e6b4f4cb-34df-4801-aec0-d40f36817983,46,urn:uuid:e3e2ad4b-8217-494f-99a4-2664ec6a4d58,http://cch2.org/portal/collections/individual/index.php?occid=3505320
3543436,UCJEPS,NA,NA,PreservedSpecimen,735d24d1-8dc7-4670-922c-96d522ad79fe,UC922347,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"Annie M. Alexander, Louise Kellogg",NA,6/26/49,1949,6,26,177,NA,Jun 26 1949,NA,in dry upper part of meadow,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Trinity,NA,n Yolla Bolly Middle Eel Primitive Area; White Rock Ranger Station,NA,0,NA,40.252766,-123.02209,NAD27,1236,NA,NA,NA,Terrain Navigator,NA,NA,1706,NA,NA,NA,NA,5600 ft,NA,NA,NA,5/31/12 23:34,735d24d1-8dc7-4670-922c-96d522ad79fe,46,urn:uuid:2522b478-6f8b-488a-9a3e-72da764babdd,http://cch2.org/portal/collections/individual/index.php?occid=3543436
49680,SBBG,NA,NA,PreservedSpecimen,2244607f-b9fa-40b8-8435-ac1e29ab0b14,SBBG170530,77933,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,6/28/30,1930,6,28,179,NA,6/28/30,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Cruz Island: Christi's,NA,0,NA,34.022,-119.877,NAD83,750,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:d01cf4d6-491d-4901-af59-8485a75db938,http://cch2.org/portal/collections/individual/index.php?occid=49680
116356,SBBG,NA,NA,PreservedSpecimen,a88b2a06-2995-47e1-9abc-86c7cd12bcaf,SBBG169394,18409,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. R. Blakley,NA,6/29/63,1963,6,29,180,NA,6/29/63,common,sandy clay; grassy meadow,NA,NA,NA,NA,NA,per; fls yellow,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,SE side of McPherson Pk,NA,0,NA,34.8883,-119.8115,NAD83,1000,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,5600 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:1aeb4e2b-6f9e-4e2c-8ee6-c8a90dab49ee,http://cch2.org/portal/collections/individual/index.php?occid=116356
3296089,UCJEPS,NA,NA,PreservedSpecimen,d5fc3230-c758-4ce7-8b5e-dd780d354ed9,UC187655,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Katharine Brandegee,NA,6/28/16,1916,6,28,180,NA,Jun 28 1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Francisco,NA,Lake Merced; San Francisco,NA,0,NA,37.7198,-122.49132,NAD27,2456,NA,NA,NA,"Terrain Navigator 1:24,0000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 16:39,d5fc3230-c758-4ce7-8b5e-dd780d354ed9,46,urn:uuid:dc94f38b-9812-4261-8098-1c3a9cbcc8b1,http://cch2.org/portal/collections/individual/index.php?occid=3296089
3394041,UCJEPS,NA,NA,PreservedSpecimen,b00412a8-6537-40f2-8d6b-1360f6505ab1,UC204848,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,W. R. Dudley,NA,1895-06-29,1895,6,29,180,NA,Jun 29 1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Kern,NA,vicinity of Bisses Station Tehachapi Mts.,NA,0,NA,34.994667,-118.000496,NAD27,818,NA,NA,NA,Terrain Navigator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 17:12,b00412a8-6537-40f2-8d6b-1360f6505ab1,46,urn:uuid:62a5f327-c2fb-426f-ac0f-1843b7efbf4d,http://cch2.org/portal/collections/individual/index.php?occid=3394041
3444111,UCJEPS,NA,NA,PreservedSpecimen,415b6c4b-c7e1-4808-92ef-aa4ac8f763ad,UC589466,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Beryl O. Schreiber,NA,6/29/32,1932,6,29,181,NA,Jun 29 1932,NA,sunny slope,NA,flowers orange,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Marin,NA,Sand Dune Beach Tomales Bay,NA,0,NA,38.241085,-122.960236,NAD27,1622,NA,NA,NA,Terrain Navigator 5.03 USGS 1:24000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 19:23,415b6c4b-c7e1-4808-92ef-aa4ac8f763ad,46,urn:uuid:2f33473a-afd9-43f6-a598-2b026aab9756,http://cch2.org/portal/collections/individual/index.php?occid=3444111
519141,SD,NA,NA,PreservedSpecimen,{CEEE35DB-2FCF-404B-A5E6-41C187F7E458},SD00032130,SD155769,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Jon Rebman,Bob Lauri,6/30/00,2000,6,30,182,NA,30-Jun-00,NA,NA,NA,Annual. Flowers orange.,NA,NA,NA,NA,NA,FL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,"San Diego Urban Canyons, North Park/Golden Hill area: Cedar Ridge Park Canyons, along stream along I-15",NA,0,NA,32.7225,-117.1175,WGS84,80,NA,mak,NA,TOPO! v3.4.2,NA,NA,NA,NA,NA,NA,NA,unknownft.,NA,NA,NA,1/15/20 10:57,SD155769,43,urn:uuid:86dd55d5-30a6-4acd-a73c-024595c81591,http://cch2.org/portal/collections/individual/index.php?occid=519141
66166,SBBG,NA,NA,PreservedSpecimen,43656084-cd41-4926-a877-b89bd6126ef7,SBBG169936,131827,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. californica,42299,Cham.,Eschscholzia,californica,subsp.,californica,"S. J. DeGroot, N. Chumchim",NA,7/2/15,2015,7,2,183,NA,7/2/15,ca. 8 plants seen,stream gravel and sand; open area of alluvium,NA,NA,NA,NA,NA,NA,"Heterotheca sessiliflora, Artemisia californica, Eriogonum fasciculatum, Acmispon glaber, Ambrosia psilostachya",Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Ventura,NA,"Santa Clara River floodplain just E of Santa Paula, off S end of Hallock Drive, S of Sulphur Mtn/Santa Paula Ridge; Nature Conservancy McConica Ranch #8 Property",NA,0,NA,34.353,-119.03638,WGS84,200,NA,NA,NA,Label (GPS),NA,NA,90,NA,NA,NA,NA,294 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:912f5a9d-eeb8-4bf7-9d54-6c9f2e80f287,http://cch2.org/portal/collections/individual/index.php?occid=66166
518997,SD,NA,NA,PreservedSpecimen,{3D4972A5-201B-4879-8EC0-0E6ABFFE22A7},SD00032860,SD29164,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica subsp. peninsularis,NA,NA,NA,NA,NA,NA,Frank F. Gander,NA,7/3/41,1941,7,3,184,NA,3-Jul-41,NA,NA,NA,NA,NA,NA,NA,NA,NA,FFL,NA,NA,NA,NA,NA,NA,United States,California,San Diego,NA,Upper Japatul Valley,NA,0,NA,32.78824,-116.65831,WGS84,402,NA,mak,NA,TOPO! v3.4.2,NA,NA,NA,NA,NA,NA,NA,unknownft.,NA,NA,NA,1/15/20 10:56,SD29164,43,urn:uuid:243751c6-3d99-4bd2-97cc-9f210bb47c55,http://cch2.org/portal/collections/individual/index.php?occid=518997
3424962,UCJEPS,NA,NA,PreservedSpecimen,ccaf8352-4311-4052-823f-d578928ae256,JEPS97540,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. D. Stone,NA,7/2/84,1984,7,2,184,NA,Jul 2 1984,coords cont.: SE 1/4,"shaded crevices of metamorphosed shale on rocky, SW-facing slope",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Alameda,NA,0.5 mi NE of int. of Dyer Rd. and Old Altamont Pass Rd. Livermore (ca. 5 mi NE of),NA,0,NA,37.7442,-121.6864,NAD27,805,NA,NA,NA,trs2LL,NA,NA,381,NA,NA,NA,NA,1250 ft,NA,NA,NA,5/29/12 16:48,ccaf8352-4311-4052-823f-d578928ae256,46,urn:uuid:7b3835e6-fb7d-4cbc-9d3f-ca86a9468f54,http://cch2.org/portal/collections/individual/index.php?occid=3424962
3303149,UCJEPS,NA,NA,PreservedSpecimen,61d098df-98d4-4b18-8e6a-12bf098bfa3e,JEPS80217,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,"L. R. Heckard, J. Hickman",NA,7/3/80,1980,7,3,185,NA,Jul 3 1980,NA,"on open sw slope, partially serpentine",NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Colusa,NA,above Summit Springs (sw slope of mt.); Snow Mt.,NA,0,NA,39.352524,-122.74679,NAD27,1011,NA,NA,NA,Terrain Navigator 5.03 1:24000,NA,NA,1554,NA,NA,NA,NA,5100 ft,NA,NA,NA,11/25/19 14:31,61d098df-98d4-4b18-8e6a-12bf098bfa3e,46,urn:uuid:29c3833d-f224-4028-92bc-010b514cee50,http://cch2.org/portal/collections/individual/index.php?occid=3303149
3355457,UCJEPS,NA,NA,PreservedSpecimen,85c44f23-c8c3-4250-a3ad-a2f69568eded,UC1196290,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Joseph P. Tracy,NA,7/4/12,1912,7,4,186,NA,Jul 4 1912,NA,NA,NA,flowers yellow with orange center,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Humboldt,NA,near Hydesville; Northern Coast Region,NA,0,NA,40.5432,-124.1006,NAD27,2000,NA,UCBerkeley I,NA,(copied from UC1196850),NA,georef from old CCH cumulative file; (copied from UC1196850),60,NA,NA,NA,NA,200 ft,NA,NA,NA,5/31/12 6:55,85c44f23-c8c3-4250-a3ad-a2f69568eded,46,urn:uuid:9fb10a85-8577-444e-8794-98141eacf229,http://cch2.org/portal/collections/individual/index.php?occid=3355457
3379059,UCJEPS,NA,NA,PreservedSpecimen,b20fd7b3-e78c-461c-a6bf-4eafffda033b,UC1126422,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,F. H. Raymond,NA,7/6/30,1930,7,6,187,NA,Jul 6 1930,NA,roadside,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Luis Obispo,NA,San Carpoforo Creek Cape San Martin Quadrangle (mouth),NA,0,NA,35.761583,-121.312892,NAD27,505,TRS: 25S6E15,NA,NA,GEOLocate,NA,NA,15,NA,NA,NA,NA,50 ft,NA,NA,NA,5/30/12 22:03,b20fd7b3-e78c-461c-a6bf-4eafffda033b,46,urn:uuid:5a32f5f7-388a-4693-8bb4-a977306dc139,http://cch2.org/portal/collections/individual/index.php?occid=3379059
158064,SBBG,NA,NA,PreservedSpecimen,fca72a87-6975-4ac1-917d-ab5b85808ffc,SBBG168574,77943,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Ralph Hoffmann,NA,7/8/30,1930,7,8,189,NA,7/8/30,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,Santa Rosa Island: Arlington Cyn,NA,0,NA,33.9738,-120.14,NAD83,1500,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:a6b84c2c-96fd-435f-9551-bfab0229f1a8,http://cch2.org/portal/collections/individual/index.php?occid=158064
131465,SBBG,NA,NA,PreservedSpecimen,c6edbb97-e990-4680-8f3b-ff7a1275f201,SBBG169371,40832,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,R. N. Philbrick,NA,7/9/69,1969,7,9,190,NA,7/9/69,NA,ridge,NA,NA,NA,NA,NA,NA,Stipa,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,"Santa Ynez Mtns: just E of upper Las Vegas Crk, S slope of Santa Ynez Mtns",NA,0,NA,34.47805,-119.826,NAD83,1000,NA,NA,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:3d02cc26-197d-4d45-b701-7fe786378e6a,http://cch2.org/portal/collections/individual/index.php?occid=131465
3725425,SBBG,NA,NA,PreservedSpecimen,81b433bb-f250-453e-83f7-133430ced568,SBBG167744,2331,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,H. Dearing,M. Dearing,7/10/38,1938,7,10,191,NA,10-Jul-38,NA,NA,NA,Herbage very glaucus; leaves with short crowded segments,NA,NA,NA,NA,NA,Flowers Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,beach N of Surf,NA,0,NA,34.6925,-120.6022,WGS84,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jlmudrick,10/29/19 17:40,NA,16,urn:uuid:81b433bb-f250-453e-83f7-133430ced568,http://cch2.org/portal/collections/individual/index.php?occid=3725425
128340,SBBG,NA,NA,PreservedSpecimen,c0ac46e9-f417-4a48-ab5f-13b834b0d582,SBBG170505,20911,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. C. Twisselmann,NA,7/11/63,1963,7,11,192,NA,7/11/63,common,sandy flats,NA,NA,NA,NA,NA,"cor pale yellow; plts robust, bushy, sts to 32 inches long, w/ a stout taproot",Pinus sabiniana,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Kern,NA,"near the county yards, Kernville",NA,0,NA,35.7560895,-118.4207129,NAD27,3231,NA,UCSanta Barbara A,NA,Terrain Navigator,NA,georef from 2006-2015 archive backup file; Date Georeferenced: Thu Dec 30 16:33:26 2010,NA,NA,NA,NA,NA,2700 [ft],NA,NA,ethomas,9/25/18 1:01,NA,16,urn:uuid:eb41d327-b57a-47d3-a01e-881348e48933,http://cch2.org/portal/collections/individual/index.php?occid=128340
132795,SBBG,NA,NA,PreservedSpecimen,c9a359d2-46d2-42c9-af1e-72cc1cb15651,SBBG167377,43822,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Michael R. Benedict,NA,7/14/71,1971,7,14,195,NA,7/14/71,NA,NW-facing slope,NA,NA,NA,NA,NA,NA,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Santa Barbara,NA,"San Miguel Island: above W end of Simonton Cove and N of Pk 432, W end of island",NA,0,NA,34.049,-120.4075,NAD83,1000,NA,dwilken,NA,MyTopo,NA,NA,NA,NA,NA,NA,NA,300 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:7d71c40f-8cae-4b59-a25c-613403e0a8f0,http://cch2.org/portal/collections/individual/index.php?occid=132795
96301,SBBG,NA,NA,PreservedSpecimen,7fd66796-36a1-48bc-a62a-ee04b7818628,SBBG167320,12303,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,E. R. Chandler,NA,7/16/61,1961,7,16,197,NA,7/16/61,NA,sand dune,NA,NA,NA,NA,NA,NA,NA,Flowers Present; Fruit Present,NA,NA,NA,NA,NA,NA,United States,California,Monterey,NA,Seventeen Mile Drive between Cypress Pt and Bird Rock,NA,0,NA,36.585,-121.9635,NAD27,1000,NA,NA,NA,MyTopo,NA,NA,15,NA,NA,NA,NA,50 [ft],NA,NA,NA,9/25/18 1:01,NA,16,urn:uuid:8eceb52e-45f8-4a39-9889-f0bca3d22692,http://cch2.org/portal/collections/individual/index.php?occid=96301
3212726,UCJEPS,NA,NA,PreservedSpecimen,67f77228-e678-4b9c-905f-6d59fc48912c,UC635602,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Pauline Schulthess,NA,7/18/31,1931,7,18,199,NA,Jul 18 1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,Lake,NA,one and one half mi s Kelseyville,NA,0,NA,38.958363,-122.82637,NAD27,3059,NA,NA,NA,"Terrain Navigator Pro 1:24,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/31/12 20:04,67f77228-e678-4b9c-905f-6d59fc48912c,46,urn:uuid:db84a304-e92f-45a7-90b4-c92bc06c1fe1,http://cch2.org/portal/collections/individual/index.php?occid=3212726
3309730,UCJEPS,NA,NA,PreservedSpecimen,56292dd5-fdd1-4f8e-a6d3-c05fad05938b,UC519738,NA,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Eschscholzia californica,18097,Cham.,Eschscholzia,californica,NA,NA,Louis C. Wheeler,NA,7/18/33,1933,7,18,199,NA,Jul 18 1933,NA,arid flat,NA,NA,NA,NA,NA,NA,NA,Flowering/Fruiting,NA,NA,NA,NA,NA,NA,United States,California,San Bernardino,NA,Cajon Pass; summit,NA,0,NA,34.325158,-117.428354,WGS84,2000,NA,Rancho Santa Ana (no. 8),NA,Google Earth,NA,georef from 2006-2015 archive backup file; Mon Nov 18 15:33:19 2013; (copied from GH354909),1158,NA,NA,NA,NA,3800 ft,NA,NA,NA,5/31/12 18:37,56292dd5-fdd1-4f8e-a6d3-c05fad05938b,46,urn:uuid:902a66e0-f852-405b-aff1-5ae859360ef3,http://cch2.org/portal/collections/individual/index.php?occid=3309730
